date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,price,discount
2025-02-10,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-02-11,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,15
2025-02-12,S002,P0024,Home & Kitchen,Central,40,0,40,68.44,15
2025-02-13,S002,P0024,Home & Kitchen,Central,36,4,0,68.44,0
2025-02-14,S002,P0024,Home & Kitchen,Central,30,6,0,68.44,0
2025-02-15,S002,P0024,Home & Kitchen,Central,15,15,0,68.44,5
2025-02-16,S002,P0024,Home & Kitchen,Central,6,9,0,68.44,15
2025-02-17,S002,P0024,Home & Kitchen,Central,1,5,0,68.44,0
2025-02-18,S002,P0024,Home & Kitchen,Central,0,1,0,68.44,0
2025-02-19,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-02-20,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-02-21,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-02-22,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-02-23,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-02-24,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-02-25,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,10
2025-02-26,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-02-27,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-02-28,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-01,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,5
2025-03-02,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-03,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-04,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-05,S002,P0024,Home & Kitchen,Central,40,0,40,68.44,0
2025-03-06,S002,P0024,Home & Kitchen,Central,37,3,0,68.44,0
2025-03-07,S002,P0024,Home & Kitchen,Central,36,1,0,68.44,0
2025-03-08,S002,P0024,Home & Kitchen,Central,22,14,0,68.44,0
2025-03-09,S002,P0024,Home & Kitchen,Central,17,5,0,68.44,0
2025-03-10,S002,P0024,Home & Kitchen,Central,0,17,0,68.44,0
2025-03-11,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-12,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-13,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-14,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-15,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-16,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-17,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,10
2025-03-18,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,15
2025-03-19,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-20,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-21,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,15
2025-03-22,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,15
2025-03-23,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-24,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-25,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-03-26,S002,P0024,Home & Kitchen,Central,40,0,40,68.44,0
2025-03-27,S002,P0024,Home & Kitchen,Central,30,10,0,68.44,5
2025-03-28,S002,P0024,Home & Kitchen,Central,23,7,0,68.44,0
2025-03-29,S002,P0024,Home & Kitchen,Central,12,11,0,68.44,0
2025-03-30,S002,P0024,Home & Kitchen,Central,0,12,0,68.44,0
2025-03-31,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-01,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-02,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-03,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-04,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-05,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-06,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-07,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,5
2025-04-08,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,10
2025-04-09,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-10,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-11,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-12,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-13,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-14,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-15,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-16,S002,P0024,Home & Kitchen,Central,40,0,40,68.44,0
2025-04-17,S002,P0024,Home & Kitchen,Central,35,5,0,68.44,0
2025-04-18,S002,P0024,Home & Kitchen,Central,24,11,0,68.44,0
2025-04-19,S002,P0024,Home & Kitchen,Central,8,16,0,68.44,0
2025-04-20,S002,P0024,Home & Kitchen,Central,0,8,0,68.44,0
2025-04-21,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-22,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,5
2025-04-23,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-24,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-25,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,15
2025-04-26,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-27,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-28,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-29,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-04-30,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-01,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-02,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-03,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-04,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-05,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-06,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-07,S002,P0024,Home & Kitchen,Central,40,0,40,68.44,0
2025-05-08,S002,P0024,Home & Kitchen,Central,29,11,0,68.44,0
2025-05-09,S002,P0024,Home & Kitchen,Central,15,14,0,68.44,0
2025-05-10,S002,P0024,Home & Kitchen,Central,0,15,0,68.44,0
2025-05-11,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-12,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-13,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-14,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-15,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-16,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,5
2025-05-17,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,10
2025-05-18,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-19,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-20,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-21,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-22,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,5
2025-05-23,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-24,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-25,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-26,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-27,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-05-28,S002,P0024,Home & Kitchen,Central,40,0,40,68.44,0
2025-05-29,S002,P0024,Home & Kitchen,Central,26,14,0,68.44,0
2025-05-30,S002,P0024,Home & Kitchen,Central,14,12,0,68.44,0
2025-05-31,S002,P0024,Home & Kitchen,Central,2,12,0,68.44,0
2025-06-01,S002,P0024,Home & Kitchen,Central,0,2,0,68.44,0
2025-06-02,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,5
2025-06-03,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,15
2025-06-04,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-05,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-06,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,5
2025-06-07,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-08,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,15
2025-06-09,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-10,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,15
2025-06-11,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-12,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-13,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,5
2025-06-14,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-15,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-16,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-17,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,5
2025-06-18,S002,P0024,Home & Kitchen,Central,40,0,40,68.44,0
2025-06-19,S002,P0024,Home & Kitchen,Central,34,6,0,68.44,0
2025-06-20,S002,P0024,Home & Kitchen,Central,29,5,0,68.44,10
2025-06-21,S002,P0024,Home & Kitchen,Central,16,13,0,68.44,0
2025-06-22,S002,P0024,Home & Kitchen,Central,16,0,0,68.44,0
2025-06-23,S002,P0024,Home & Kitchen,Central,12,4,0,68.44,5
2025-06-24,S002,P0024,Home & Kitchen,Central,0,12,0,68.44,0
2025-06-25,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-26,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-27,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-28,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-06-29,S002,P0024,Home & Kitchen,Central,0,0,0,68.44,0
2025-01-01,S002,P0025,Home & Kitchen,Central,63,2,33,80.79,0
2025-01-02,S002,P0025,Home & Kitchen,Central,57,6,0,80.79,5
2025-01-03,S002,P0025,Home & Kitchen,Central,53,4,0,80.79,0
2025-01-04,S002,P0025,Home & Kitchen,Central,51,2,0,80.79,0
2025-01-05,S002,P0025,Home & Kitchen,Central,50,1,0,80.79,0
2025-01-06,S002,P0025,Home & Kitchen,Central,46,4,0,80.79,5
2025-01-07,S002,P0025,Home & Kitchen,Central,44,2,0,80.79,0
2025-01-08,S002,P0025,Home & Kitchen,Central,43,1,0,80.79,0
2025-01-09,S002,P0025,Home & Kitchen,Central,41,2,0,80.79,0
2025-01-10,S002,P0025,Home & Kitchen,Central,37,4,0,80.79,0
2025-01-11,S002,P0025,Home & Kitchen,Central,68,2,33,80.79,0
2025-01-12,S002,P0025,Home & Kitchen,Central,66,2,0,80.79,0
2025-01-13,S002,P0025,Home & Kitchen,Central,64,2,0,80.79,0
2025-01-14,S002,P0025,Home & Kitchen,Central,61,3,0,80.79,5
2025-01-15,S002,P0025,Home & Kitchen,Central,59,2,0,80.79,0
2025-01-16,S002,P0025,Home & Kitchen,Central,55,4,0,80.79,5
2025-01-17,S002,P0025,Home & Kitchen,Central,51,4,0,80.79,10
2025-01-18,S002,P0025,Home & Kitchen,Central,48,3,0,80.79,0
2025-01-19,S002,P0025,Home & Kitchen,Central,46,2,0,80.79,0
2025-01-20,S002,P0025,Home & Kitchen,Central,44,2,0,80.79,10
2025-01-21,S002,P0025,Home & Kitchen,Central,72,5,33,80.79,0
2025-01-22,S002,P0025,Home & Kitchen,Central,66,6,0,80.79,0
2025-01-23,S002,P0025,Home & Kitchen,Central,66,0,0,80.79,0
2025-01-24,S002,P0025,Home & Kitchen,Central,65,1,0,80.79,0
2025-01-25,S002,P0025,Home & Kitchen,Central,62,3,0,80.79,0
2025-01-26,S002,P0025,Home & Kitchen,Central,56,6,0,80.79,5
2025-01-27,S002,P0025,Home & Kitchen,Central,54,2,0,80.79,0
2025-01-28,S002,P0025,Home & Kitchen,Central,50,4,0,80.79,5
2025-01-29,S002,P0025,Home & Kitchen,Central,48,2,0,80.79,0
2025-01-30,S002,P0025,Home & Kitchen,Central,46,2,0,80.79,0
2025-01-31,S002,P0025,Home & Kitchen,Central,77,2,33,80.79,0
2025-02-01,S002,P0025,Home & Kitchen,Central,75,2,0,80.79,5
2025-02-02,S002,P0025,Home & Kitchen,Central,70,5,0,80.79,0
2025-02-03,S002,P0025,Home & Kitchen,Central,68,2,0,80.79,0
2025-02-04,S002,P0025,Home & Kitchen,Central,66,2,0,80.79,0
2025-02-05,S002,P0025,Home & Kitchen,Central,65,1,0,80.79,0
2025-02-06,S002,P0025,Home & Kitchen,Central,60,5,0,80.79,0
2025-02-07,S002,P0025,Home & Kitchen,Central,58,2,0,80.79,0
2025-02-08,S002,P0025,Home & Kitchen,Central,54,4,0,80.79,0
2025-02-09,S002,P0025,Home & Kitchen,Central,54,0,0,80.79,0
2025-02-10,S002,P0025,Home & Kitchen,Central,87,0,33,80.79,0
2025-02-11,S002,P0025,Home & Kitchen,Central,86,1,0,80.79,0
2025-02-12,S002,P0025,Home & Kitchen,Central,82,4,0,80.79,0
2025-02-13,S002,P0025,Home & Kitchen,Central,79,3,0,80.79,0
2025-02-14,S002,P0025,Home & Kitchen,Central,74,5,0,80.79,0
2025-02-15,S002,P0025,Home & Kitchen,Central,69,5,0,80.79,0
2025-02-16,S002,P0025,Home & Kitchen,Central,67,2,0,80.79,0
2025-02-17,S002,P0025,Home & Kitchen,Central,65,2,0,80.79,0
2025-02-18,S002,P0025,Home & Kitchen,Central,60,5,0,80.79,0
2025-02-19,S002,P0025,Home & Kitchen,Central,58,2,0,80.79,0
2025-02-20,S002,P0025,Home & Kitchen,Central,87,4,33,80.79,5
2025-02-21,S002,P0025,Home & Kitchen,Central,87,0,0,80.79,0
2025-02-22,S002,P0025,Home & Kitchen,Central,83,4,0,80.79,0
2025-02-23,S002,P0025,Home & Kitchen,Central,80,3,0,80.79,0
2025-02-24,S002,P0025,Home & Kitchen,Central,79,1,0,80.79,0
2025-02-25,S002,P0025,Home & Kitchen,Central,77,2,0,80.79,0
2025-02-26,S002,P0025,Home & Kitchen,Central,74,3,0,80.79,5
2025-02-27,S002,P0025,Home & Kitchen,Central,70,4,0,80.79,0
2025-02-28,S002,P0025,Home & Kitchen,Central,65,5,0,80.79,10
2025-03-01,S002,P0025,Home & Kitchen,Central,60,5,0,80.79,0
2025-03-02,S002,P0025,Home & Kitchen,Central,88,5,33,80.79,15
2025-03-03,S002,P0025,Home & Kitchen,Central,87,1,0,80.79,15
2025-03-04,S002,P0025,Home & Kitchen,Central,86,1,0,80.79,0
2025-03-05,S002,P0025,Home & Kitchen,Central,82,4,0,80.79,10
2025-03-06,S002,P0025,Home & Kitchen,Central,81,1,0,80.79,10
2025-03-07,S002,P0025,Home & Kitchen,Central,79,2,0,80.79,0
2025-03-08,S002,P0025,Home & Kitchen,Central,74,5,0,80.79,0
2025-03-09,S002,P0025,Home & Kitchen,Central,68,6,0,80.79,0
2025-03-10,S002,P0025,Home & Kitchen,Central,65,3,0,80.79,0
2025-03-11,S002,P0025,Home & Kitchen,Central,64,1,0,80.79,0
2025-03-12,S002,P0025,Home & Kitchen,Central,94,3,33,80.79,0
2025-03-13,S002,P0025,Home & Kitchen,Central,91,3,0,80.79,0
2025-03-14,S002,P0025,Home & Kitchen,Central,89,2,0,80.79,5
2025-03-15,S002,P0025,Home & Kitchen,Central,88,1,0,80.79,0
2025-03-16,S002,P0025,Home & Kitchen,Central,83,5,0,80.79,0
2025-03-17,S002,P0025,Home & Kitchen,Central,81,2,0,80.79,0
2025-03-18,S002,P0025,Home & Kitchen,Central,77,4,0,80.79,0
2025-03-19,S002,P0025,Home & Kitchen,Central,74,3,0,80.79,0
2025-03-20,S002,P0025,Home & Kitchen,Central,72,2,0,80.79,0
2025-03-21,S002,P0025,Home & Kitchen,Central,70,2,0,80.79,0
2025-03-22,S002,P0025,Home & Kitchen,Central,100,3,33,80.79,0
2025-03-23,S002,P0025,Home & Kitchen,Central,96,4,0,80.79,0
2025-03-24,S002,P0025,Home & Kitchen,Central,96,0,0,80.79,0
2025-03-25,S002,P0025,Home & Kitchen,Central,93,3,0,80.79,0
2025-03-26,S002,P0025,Home & Kitchen,Central,90,3,0,80.79,0
2025-03-27,S002,P0025,Home & Kitchen,Central,86,4,0,80.79,0
2025-03-28,S002,P0025,Home & Kitchen,Central,81,5,0,80.79,0
2025-03-29,S002,P0025,Home & Kitchen,Central,79,2,0,80.79,0
2025-03-30,S002,P0025,Home & Kitchen,Central,78,1,0,80.79,0
2025-03-31,S002,P0025,Home & Kitchen,Central,75,3,0,80.79,0
2025-04-01,S002,P0025,Home & Kitchen,Central,105,3,33,80.79,0
2025-04-02,S002,P0025,Home & Kitchen,Central,103,2,0,80.79,0
2025-04-03,S002,P0025,Home & Kitchen,Central,100,3,0,80.79,0
2025-04-04,S002,P0025,Home & Kitchen,Central,98,2,0,80.79,15
2025-04-05,S002,P0025,Home & Kitchen,Central,95,3,0,80.79,0
2025-04-06,S002,P0025,Home & Kitchen,Central,91,4,0,80.79,0
2025-04-07,S002,P0025,Home & Kitchen,Central,89,2,0,80.79,0
2025-04-08,S002,P0025,Home & Kitchen,Central,86,3,0,80.79,0
2025-04-09,S002,P0025,Home & Kitchen,Central,84,2,0,80.79,0
2025-04-10,S002,P0025,Home & Kitchen,Central,83,1,0,80.79,0
2025-04-11,S002,P0025,Home & Kitchen,Central,112,4,33,80.79,0
2025-04-12,S002,P0025,Home & Kitchen,Central,107,5,0,80.79,0
2025-04-13,S002,P0025,Home & Kitchen,Central,102,5,0,80.79,0
2025-04-14,S002,P0025,Home & Kitchen,Central,100,2,0,80.79,0
2025-04-15,S002,P0025,Home & Kitchen,Central,96,4,0,80.79,10
2025-04-16,S002,P0025,Home & Kitchen,Central,92,4,0,80.79,0
2025-04-17,S002,P0025,Home & Kitchen,Central,92,0,0,80.79,10
2025-04-18,S002,P0025,Home & Kitchen,Central,87,5,0,80.79,0
2025-04-19,S002,P0025,Home & Kitchen,Central,84,3,0,80.79,0
2025-04-20,S002,P0025,Home & Kitchen,Central,80,4,0,80.79,0
2025-04-21,S002,P0025,Home & Kitchen,Central,112,1,33,80.79,5
2025-04-22,S002,P0025,Home & Kitchen,Central,107,5,0,80.79,0
2025-04-23,S002,P0025,Home & Kitchen,Central,105,2,0,80.79,0
2025-04-24,S002,P0025,Home & Kitchen,Central,104,1,0,80.79,5
2025-04-25,S002,P0025,Home & Kitchen,Central,99,5,0,80.79,0
2025-04-26,S002,P0025,Home & Kitchen,Central,96,3,0,80.79,0
2025-04-27,S002,P0025,Home & Kitchen,Central,89,7,0,80.79,0
2025-04-28,S002,P0025,Home & Kitchen,Central,86,3,0,80.79,5
2025-04-29,S002,P0025,Home & Kitchen,Central,84,2,0,80.79,15
2025-04-30,S002,P0025,Home & Kitchen,Central,80,4,0,80.79,0
2025-05-01,S002,P0025,Home & Kitchen,Central,111,2,33,80.79,0
2025-05-02,S002,P0025,Home & Kitchen,Central,107,4,0,80.79,0
2025-05-03,S002,P0025,Home & Kitchen,Central,105,2,0,80.79,0
2025-05-04,S002,P0025,Home & Kitchen,Central,101,4,0,80.79,0
2025-05-05,S002,P0025,Home & Kitchen,Central,99,2,0,80.79,0
2025-05-06,S002,P0025,Home & Kitchen,Central,95,4,0,80.79,5
2025-05-07,S002,P0025,Home & Kitchen,Central,92,3,0,80.79,0
2025-05-08,S002,P0025,Home & Kitchen,Central,89,3,0,80.79,0
2025-05-09,S002,P0025,Home & Kitchen,Central,89,0,0,80.79,10
2025-05-10,S002,P0025,Home & Kitchen,Central,86,3,0,80.79,0
2025-05-11,S002,P0025,Home & Kitchen,Central,116,3,33,80.79,15
2025-05-12,S002,P0025,Home & Kitchen,Central,112,4,0,80.79,0
2025-05-13,S002,P0025,Home & Kitchen,Central,111,1,0,80.79,0
2025-05-14,S002,P0025,Home & Kitchen,Central,108,3,0,80.79,0
2025-05-15,S002,P0025,Home & Kitchen,Central,101,7,0,80.79,0
2025-05-16,S002,P0025,Home & Kitchen,Central,96,5,0,80.79,0
2025-05-17,S002,P0025,Home & Kitchen,Central,93,3,0,80.79,0
2025-05-18,S002,P0025,Home & Kitchen,Central,89,4,0,80.79,0
2025-05-19,S002,P0025,Home & Kitchen,Central,87,2,0,80.79,5
2025-05-20,S002,P0025,Home & Kitchen,Central,83,4,0,80.79,0
2025-05-21,S002,P0025,Home & Kitchen,Central,115,1,33,80.79,5
2025-05-22,S002,P0025,Home & Kitchen,Central,113,2,0,80.79,0
2025-05-23,S002,P0025,Home & Kitchen,Central,111,2,0,80.79,0
2025-05-24,S002,P0025,Home & Kitchen,Central,108,3,0,80.79,0
2025-05-25,S002,P0025,Home & Kitchen,Central,104,4,0,80.79,0
2025-05-26,S002,P0025,Home & Kitchen,Central,104,0,0,80.79,0
2025-05-27,S002,P0025,Home & Kitchen,Central,102,2,0,80.79,5
2025-05-28,S002,P0025,Home & Kitchen,Central,100,2,0,80.79,5
2025-05-29,S002,P0025,Home & Kitchen,Central,96,4,0,80.79,0
2025-05-30,S002,P0025,Home & Kitchen,Central,95,1,0,80.79,0
2025-05-31,S002,P0025,Home & Kitchen,Central,124,4,33,80.79,0
2025-06-01,S002,P0025,Home & Kitchen,Central,121,3,0,80.79,0
2025-06-02,S002,P0025,Home & Kitchen,Central,117,4,0,80.79,5
2025-06-03,S002,P0025,Home & Kitchen,Central,113,4,0,80.79,0
2025-06-04,S002,P0025,Home & Kitchen,Central,108,5,0,80.79,0
2025-06-05,S002,P0025,Home & Kitchen,Central,104,4,0,80.79,0
2025-06-06,S002,P0025,Home & Kitchen,Central,101,3,0,80.79,0
2025-06-07,S002,P0025,Home & Kitchen,Central,96,5,0,80.79,0
2025-06-08,S002,P0025,Home & Kitchen,Central,93,3,0,80.79,0
2025-06-09,S002,P0025,Home & Kitchen,Central,90,3,0,80.79,0
2025-06-10,S002,P0025,Home & Kitchen,Central,120,3,33,80.79,0
2025-06-11,S002,P0025,Home & Kitchen,Central,119,1,0,80.79,0
2025-06-12,S002,P0025,Home & Kitchen,Central,114,5,0,80.79,15
2025-06-13,S002,P0025,Home & Kitchen,Central,110,4,0,80.79,0
2025-06-14,S002,P0025,Home & Kitchen,Central,104,6,0,80.79,0
2025-06-15,S002,P0025,Home & Kitchen,Central,101,3,0,80.79,0
2025-06-16,S002,P0025,Home & Kitchen,Central,98,3,0,80.79,0
2025-06-17,S002,P0025,Home & Kitchen,Central,96,2,0,80.79,0
2025-06-18,S002,P0025,Home & Kitchen,Central,95,1,0,80.79,0
2025-06-19,S002,P0025,Home & Kitchen,Central,91,4,0,80.79,0
2025-06-20,S002,P0025,Home & Kitchen,Central,123,1,33,80.79,0
2025-06-21,S002,P0025,Home & Kitchen,Central,121,2,0,80.79,0
2025-06-22,S002,P0025,Home & Kitchen,Central,116,5,0,80.79,0
2025-06-23,S002,P0025,Home & Kitchen,Central,113,3,0,80.79,0
2025-06-24,S002,P0025,Home & Kitchen,Central,109,4,0,80.79,0
2025-06-25,S002,P0025,Home & Kitchen,Central,107,2,0,80.79,0
2025-06-26,S002,P0025,Home & Kitchen,Central,101,6,0,80.79,10
2025-06-27,S002,P0025,Home & Kitchen,Central,100,1,0,80.79,10
2025-06-28,S002,P0025,Home & Kitchen,Central,97,3,0,80.79,5
2025-06-29,S002,P0025,Home & Kitchen,Central,95,2,0,80.79,0
2025-01-01,S002,P0026,Apparel,Central,322,10,166,57.91,0
2025-01-02,S002,P0026,Apparel,Central,316,6,0,57.91,15
2025-01-03,S002,P0026,Apparel,Central,311,5,0,57.91,0
2025-01-04,S002,P0026,Apparel,Central,298,13,0,57.91,5
2025-01-05,S002,P0026,Apparel,Central,287,11,0,57.91,15
2025-01-06,S002,P0026,Apparel,Central,278,9,0,57.91,0
2025-01-07,S002,P0026,Apparel,Central,269,9,0,57.91,0
2025-01-08,S002,P0026,Apparel,Central,264,5,0,57.91,0
2025-01-09,S002,P0026,Apparel,Central,254,10,0,57.91,0
2025-01-10,S002,P0026,Apparel,Central,248,6,0,57.91,0
2025-01-11,S002,P0026,Apparel,Central,239,9,0,57.91,0
2025-01-12,S002,P0026,Apparel,Central,230,9,0,57.91,0
2025-01-13,S002,P0026,Apparel,Central,221,9,0,57.91,0
2025-01-14,S002,P0026,Apparel,Central,218,3,0,57.91,0
2025-01-15,S002,P0026,Apparel,Central,379,5,166,57.91,0
2025-01-16,S002,P0026,Apparel,Central,370,9,0,57.91,0
2025-01-17,S002,P0026,Apparel,Central,364,6,0,57.91,0
2025-01-18,S002,P0026,Apparel,Central,353,11,0,57.91,0
2025-01-19,S002,P0026,Apparel,Central,346,7,0,57.91,0
2025-01-20,S002,P0026,Apparel,Central,340,6,0,57.91,0
2025-01-21,S002,P0026,Apparel,Central,330,10,0,57.91,0
2025-01-22,S002,P0026,Apparel,Central,322,8,0,57.91,0
2025-01-23,S002,P0026,Apparel,Central,315,7,0,57.91,0
2025-01-24,S002,P0026,Apparel,Central,307,8,0,57.91,0
2025-01-25,S002,P0026,Apparel,Central,296,11,0,57.91,0
2025-01-26,S002,P0026,Apparel,Central,287,9,0,57.91,0
2025-01-27,S002,P0026,Apparel,Central,279,8,0,57.91,0
2025-01-28,S002,P0026,Apparel,Central,268,11,0,57.91,0
2025-01-29,S002,P0026,Apparel,Central,429,5,166,57.91,0
2025-01-30,S002,P0026,Apparel,Central,422,7,0,57.91,0
2025-01-31,S002,P0026,Apparel,Central,416,6,0,57.91,0
2025-02-01,S002,P0026,Apparel,Central,409,7,0,57.91,0
2025-02-02,S002,P0026,Apparel,Central,400,9,0,57.91,0
2025-02-03,S002,P0026,Apparel,Central,395,5,0,57.91,0
2025-02-04,S002,P0026,Apparel,Central,390,5,0,57.91,15
2025-02-05,S002,P0026,Apparel,Central,384,6,0,57.91,0
2025-02-06,S002,P0026,Apparel,Central,376,8,0,57.91,15
2025-02-07,S002,P0026,Apparel,Central,368,8,0,57.91,0
2025-02-08,S002,P0026,Apparel,Central,359,9,0,57.91,0
2025-02-09,S002,P0026,Apparel,Central,353,6,0,57.91,0
2025-02-10,S002,P0026,Apparel,Central,349,4,0,57.91,0
2025-02-11,S002,P0026,Apparel,Central,342,7,0,57.91,0
2025-02-12,S002,P0026,Apparel,Central,502,6,166,57.91,0
2025-02-13,S002,P0026,Apparel,Central,495,7,0,57.91,0
2025-02-14,S002,P0026,Apparel,Central,488,7,0,57.91,10
2025-02-15,S002,P0026,Apparel,Central,483,5,0,57.91,0
2025-02-16,S002,P0026,Apparel,Central,472,11,0,57.91,0
2025-02-17,S002,P0026,Apparel,Central,468,4,0,57.91,0
2025-02-18,S002,P0026,Apparel,Central,462,6,0,57.91,0
2025-02-19,S002,P0026,Apparel,Central,457,5,0,57.91,0
2025-02-20,S002,P0026,Apparel,Central,451,6,0,57.91,10
2025-02-21,S002,P0026,Apparel,Central,445,6,0,57.91,0
2025-02-22,S002,P0026,Apparel,Central,437,8,0,57.91,0
